"TID","fare_amount"
"AJX000190259",10.73381517
"AJX000190260",11.1893171
"AJX000190261",10.99704415
"AJX000190262",26.68707594
"AJX000190263",13.93411005
"AJX000190264",10.46523439
"AJX000190265",9.975096548
"AJX000190266",34.56957689
"AJX000190267",3.134201996
"AJX000190268",11.80569726
"AJX000190269",11.90918241
"AJX000190270",10.6008714
"AJX000190271",10.76490126
"AJX000190272",12.88363977
"AJX000190273",12.14357619
"AJX000190274",13.51203159
"AJX000190275",10.55572913
"AJX000190276",12.05865804
"AJX000190277",13.14879079
"AJX000190278",10.82524582
"AJX000190279",34.8289268
"AJX000190280",10.82731196
"AJX000190281",11.1891315
"AJX000190282",58.57741777
"AJX000190283",13.77410544
"AJX000190284",10.35755237
"AJX000190285",12.98103743
"AJX000190286",10.30785847
"AJX000190287",11.36529031
"AJX000190288",11.60796064
"AJX000190289",13.31636209
"AJX000190290",15.922651
"AJX000190291",21.73500152
"AJX000190292",17.53583897
"AJX000190293",10.90229304
"AJX000190294",10.4562367
"AJX000190295",61.34664394
"AJX000190296",11.75867362
"AJX000190297",11.68742937
"AJX000190298",11.11477983
"AJX000190299",43.62797077
"AJX000190300",10.35755237
"AJX000190301",13.17287479
"AJX000190302",12.45898959
"AJX000190303",12.93917216
"AJX000190304",35.74897829
"AJX000190305",12.20076018
"AJX000190306",22.87575304
"AJX000190307",11.15825006
"AJX000190308",10.8373041
"AJX000190309",66.41658372
"AJX000190310",11.29568028
"AJX000190311",13.45817446
"AJX000190312",18.39617378
"AJX000190313",12.210233
"AJX000190314",11.92078314
"AJX000190315",11.95401944
"AJX000190316",11.73629596
"AJX000190317",10.09756827
"AJX000190318",10.53285796
"AJX000190319",10.85748719
"AJX000190320",10.83225087
"AJX000190321",44.91111371
"AJX000190322",10.12736876
"AJX000190323",10.52086071
"AJX000190324",13.18488229
"AJX000190325",38.22778892
"AJX000190326",14.55831502
"AJX000190327",18.19206084
"AJX000190328",13.99447028
"AJX000190329",12.33492963
"AJX000190330",9.961624745
"AJX000190331",14.8017784
"AJX000190332",10.11825436
"AJX000190333",13.60355934
"AJX000190334",11.51121747
"AJX000190335",10.82209754
"AJX000190336",10.68781354
"AJX000190337",11.10708634
"AJX000190338",11.30989097
"AJX000190339",13.24740913
"AJX000190340",10.35755237
"AJX000190341",11.60610112
"AJX000190342",11.16068906
"AJX000190343",11.79839729
"AJX000190344",16.96139833
"AJX000190345",13.21017861
"AJX000190346",33.71250261
"AJX000190347",15.65844669
"AJX000190348",11.38028185
"AJX000190349",15.78344475
"AJX000190350",14.25432266
"AJX000190351",23.30154167
"AJX000190352",11.20879126
"AJX000190353",10.99406418
"AJX000190354",11.27019753
"AJX000190355",13.29108901
"AJX000190356",11.24052989
"AJX000190357",10.54635004
"AJX000190358",25.15731799
"AJX000190359",14.34626882
"AJX000190360",18.18896961
"AJX000190361",10.96540621
"AJX000190362",14.03065775
"AJX000190363",10.82209754
"AJX000190364",13.39419473
"AJX000190365",12.24144148
"AJX000190366",14.84388064
"AJX000190367",15.62800787
"AJX000190368",11.89288912
"AJX000190369",10.94849854
"AJX000190370",48.25134197
"AJX000190371",10.82632858
"AJX000190372",14.45661265
"AJX000190373",10.03060338
"AJX000190374",11.04470062
"AJX000190375",18.38796552
"AJX000190376",17.91192238
"AJX000190377",11.07823061
"AJX000190378",10.91315292
"AJX000190379",11.12104103
"AJX000190380",87.57159813
"AJX000190381",14.0494164
"AJX000190382",11.46400211
"AJX000190383",11.16634351
"AJX000190384",13.823998
"AJX000190385",61.70596386
"AJX000190386",10.5708881
"AJX000190387",10.92662473
"AJX000190388",15.76248451
"AJX000190389",10.43307169
"AJX000190390",10.35755237
"AJX000190391",12.06120365
"AJX000190392",11.41161485
"AJX000190393",12.38147649
"AJX000190394",22.04423626
"AJX000190395",13.8473658
"AJX000190396",10.91315292
"AJX000190397",11.41177645
"AJX000190398",39.41662451
"AJX000190399",13.93411005
"AJX000190400",11.31377546
"AJX000190401",11.90101894
"AJX000190402",12.19164317
"AJX000190403",11.56307356
"AJX000190404",11.66073639
"AJX000190405",26.96248741
"AJX000190406",13.23513569
"AJX000190407",11.03693377
"AJX000190408",11.3869691
"AJX000190409",11.30345539
"AJX000190410",13.02400474
"AJX000190411",11.20879126
"AJX000190412",12.41546653
"AJX000190413",23.04196626
"AJX000190414",10.35755237
"AJX000190415",13.56111415
"AJX000190416",10.73650892
"AJX000190417",11.31872811
"AJX000190418",10.4263501
"AJX000190419",12.37892263
"AJX000190420",10.16792384
"AJX000190421",13.00777058
"AJX000190422",11.37830908
"AJX000190423",11.2850822
"AJX000190424",11.9647373
"AJX000190425",11.8080109
"AJX000190426",11.1893171
"AJX000190427",13.45638096
"AJX000190428",10.73635583
"AJX000190429",14.18693477
"AJX000190430",14.8820235
"AJX000190431",17.57995051
"AJX000190432",12.90646166
"AJX000190433",11.24941323
"AJX000190434",11.31377546
"AJX000190435",11.62095312
"AJX000190436",11.27092649
"AJX000190437",16.92787125
"AJX000190438",10.61296043
"AJX000190439",63.16162664
"AJX000190440",17.33124604
"AJX000190441",36.3467278
"AJX000190442",13.99465637
"AJX000190443",18.30720032
"AJX000190444",11.98715488
"AJX000190445",12.10294476
"AJX000190446",12.91333371
"AJX000190447",10.37609907
"AJX000190448",10.35755237
"AJX000190449",43.15289895
"AJX000190450",13.21960135
"AJX000190451",24.78853731
"AJX000190452",11.62848853
"AJX000190453",10.35755237
"AJX000190454",10.73650892
"AJX000190455",13.16548004
"AJX000190456",11.17590938
"AJX000190457",10.36320736
"AJX000190458",11.24052989
"AJX000190459",10.55176449
"AJX000190460",10.09177776
"AJX000190461",16.76624879
"AJX000190462",12.58224093
"AJX000190463",12.91557609
"AJX000190464",10.35755237
"AJX000190465",22.03888151
"AJX000190466",12.27866381
"AJX000190467",16.15999848
"AJX000190468",13.2156105
"AJX000190469",14.25860119
"AJX000190470",11.22420256
"AJX000190471",10.98105219
"AJX000190472",12.24858018
"AJX000190473",10.44816453
"AJX000190474",11.51746154
"AJX000190475",28.67803373
"AJX000190476",13.24077694
"AJX000190477",11.40622492
"AJX000190478",12.51774832
"AJX000190479",13.35846369
"AJX000190480",13.39584242
"AJX000190481",13.97850802
"AJX000190482",10.35755237
"AJX000190483",13.92190903
"AJX000190484",11.64470725
"AJX000190485",69.09716384
"AJX000190486",51.14125631
"AJX000190487",10.35755237
"AJX000190488",13.62713384
"AJX000190489",17.66683051
"AJX000190490",11.33295858
"AJX000190491",11.01372414
"AJX000190492",63.23629057
"AJX000190493",32.89260083
"AJX000190494",11.60258882
"AJX000190495",10.75875253
"AJX000190496",14.6483985
"AJX000190497",13.1258896
"AJX000190498",11.67877935
"AJX000190499",17.787482
"AJX000190500",16.95538079
"AJX000190501",13.43968821
"AJX000190502",12.3956318
"AJX000190503",14.79159343
"AJX000190504",10.41856776
"AJX000190505",13.86349781
"AJX000190506",15.46889828
"AJX000190507",49.39615652
"AJX000190508",11.36529031
"AJX000190509",11.15880538
"AJX000190510",20.54321647
"AJX000190511",11.36066711
"AJX000190512",16.2135417
"AJX000190513",10.66211914
"AJX000190514",35.96466165
"AJX000190515",44.14338565
"AJX000190516",12.49893168
"AJX000190517",11.57529842
"AJX000190518",10.77519141
"AJX000190519",10.82209754
"AJX000190520",11.71729119
"AJX000190521",13.83624728
"AJX000190522",13.2490513
"AJX000190523",13.99465637
"AJX000190524",13.19338053
"AJX000190525",14.7517652
"AJX000190526",10.35755237
"AJX000190527",34.78464557
"AJX000190528",64.85149609
"AJX000190529",11.03424174
"AJX000190530",13.2490513
"AJX000190531",11.26248693
"AJX000190532",12.93214777
"AJX000190533",13.63161229
"AJX000190534",12.03347086
"AJX000190535",10.07230703
"AJX000190536",58.61178128
"AJX000190537",12.15140924
"AJX000190538",10.96540621
"AJX000190539",12.36308583
"AJX000190540",58.30675103
"AJX000190541",10.0528792
"AJX000190542",45.72196227
"AJX000190543",10.55572913
"AJX000190544",11.80234454
"AJX000190545",21.46236044
"AJX000190546",11.63546121
"AJX000190547",11.69669511
"AJX000190548",13.15911982
"AJX000190549",10.50155188
"AJX000190550",102.2107931
"AJX000190551",13.85005048
"AJX000190552",11.3269922
"AJX000190553",11.2132896
"AJX000190554",10.76460251
"AJX000190555",26.0936741
"AJX000190556",19.00148958
"AJX000190557",34.3780752
"AJX000190558",10.03060338
"AJX000190559",10.35755237
"AJX000190560",10.53285796
"AJX000190561",13.49351247
"AJX000190562",11.27019753
"AJX000190563",34.34698938
"AJX000190564",11.2230243
"AJX000190565",13.28837754
"AJX000190566",12.20364154
"AJX000190567",12.78624926
"AJX000190568",11.78669785
"AJX000190569",10.76875342
"AJX000190570",11.74344285
"AJX000190571",12.06434698
"AJX000190572",11.33203791
"AJX000190573",13.91976859
"AJX000190574",9.961624745
"AJX000190575",11.64322085
"AJX000190576",12.58543933
"AJX000190577",11.3242783
"AJX000190578",12.78026978
"AJX000190579",42.76034829
"AJX000190580",13.26446239
"AJX000190581",13.06608737
"AJX000190582",11.17590938
"AJX000190583",34.84992083
"AJX000190584",10.35755237
"AJX000190585",10.35755237
"AJX000190586",13.29509655
"AJX000190587",12.34940766
"AJX000190588",13.65398517
"AJX000190589",10.95004615
"AJX000190590",52.38174576
"AJX000190591",10.67525756
"AJX000190592",33.77731126
"AJX000190593",91.36006528
"AJX000190594",11.55242726
"AJX000190595",11.17590938
"AJX000190596",21.5994635
"AJX000190597",24.62696225
"AJX000190598",15.52914298
"AJX000190599",11.40377058
"AJX000190600",10.45194237
"AJX000190601",10.85412292
"AJX000190602",27.95704944
"AJX000190603",14.32729614
"AJX000190604",11.24841305
"AJX000190605",11.99938119
"AJX000190606",10.97844448
"AJX000190607",10.41331963
"AJX000190608",27.44191976
"AJX000190609",10.91315292
"AJX000190610",13.97850802
"AJX000190611",11.52702543
"AJX000190612",15.3613039
"AJX000190613",10.08292841
"AJX000190614",11.14686299
"AJX000190615",11.645977
"AJX000190616",11.05586592
"AJX000190617",14.40092155
"AJX000190618",10.83509149
"AJX000190619",10.74945996
"AJX000190620",16.53574148
"AJX000190621",58.57912304
"AJX000190622",10.41331963
"AJX000190623",11.97084043
"AJX000190624",16.42509569
"AJX000190625",11.31377546
"AJX000190626",151.7950235
"AJX000190627",59.74922965
"AJX000190628",11.17002676
"AJX000190629",13.63451618
"AJX000190630",11.14594581
"AJX000190631",11.27147112
"AJX000190632",13.24183928
"AJX000190633",12.7453798
"AJX000190634",10.35755237
"AJX000190635",11.57620029
"AJX000190636",18.00226743
"AJX000190637",29.31406809
"AJX000190638",11.62549157
"AJX000190639",11.43043611
"AJX000190640",22.95680286
"AJX000190641",10.83222148
"AJX000190642",12.37433291
"AJX000190643",11.46400211
"AJX000190644",17.5492673
"AJX000190645",13.80958775
"AJX000190646",10.35755237
"AJX000190647",11.40622492
"AJX000190648",11.16216672
"AJX000190649",10.9935113
"AJX000190650",10.35755237
"AJX000190651",12.02857413
"AJX000190652",12.22234877
"AJX000190653",10.57030905
"AJX000190654",11.21456253
"AJX000190655",70.42470047
"AJX000190656",13.4559128
"AJX000190657",11.89416452
"AJX000190658",11.00919441
"AJX000190659",13.40498731
"AJX000190660",10.19000192
"AJX000190661",11.04334205
"AJX000190662",11.20879126
"AJX000190663",13.2490513
"AJX000190664",11.27019753
"AJX000190665",12.48178834
"AJX000190666",11.06170164
"AJX000190667",13.53259013
"AJX000190668",11.76472443
"AJX000190669",11.53538429
"AJX000190670",15.08392286
"AJX000190671",11.20879126
"AJX000190672",11.89167571
"AJX000190673",34.6218576
"AJX000190674",11.74758337
"AJX000190675",12.12578221
"AJX000190676",23.74619401
"AJX000190677",13.21369538
"AJX000190678",16.99193972
"AJX000190679",13.29509655
"AJX000190680",11.01437503
"AJX000190681",10.78323511
"AJX000190682",11.61707385
"AJX000190683",18.14187503
"AJX000190684",11.70003138
"AJX000190685",13.04455851
"AJX000190686",28.41510876
"AJX000190687",10.39846386
"AJX000190688",46.2913533
"AJX000190689",12.68509792
"AJX000190690",15.1449273
"AJX000190691",10.77655838
"AJX000190692",11.83673041
"AJX000190693",10.35755237
"AJX000190694",10.95515297
"AJX000190695",14.67947351
"AJX000190696",11.61267191
"AJX000190697",12.5062333
"AJX000190698",19.28878891
"AJX000190699",13.39419473
"AJX000190700",11.99862527
"AJX000190701",51.55712521
"AJX000190702",12.02722426
"AJX000190703",12.82225154
"AJX000190704",12.77175279
"AJX000190705",16.70712359
"AJX000190706",11.17590938
"AJX000190707",11.49420477
"AJX000190708",33.90918108
"AJX000190709",12.94991762
"AJX000190710",12.81632463
"AJX000190711",16.63746747
"AJX000190712",17.79600134
"AJX000190713",58.57912304
"AJX000190714",11.73109417
"AJX000190715",17.55073714
"AJX000190716",11.41112102
"AJX000190717",13.69490347
"AJX000190718",12.37298422
"AJX000190719",11.68601085
"AJX000190720",14.00827326
"AJX000190721",10.7431912
"AJX000190722",13.3879583
"AJX000190723",21.47920443
"AJX000190724",34.46634538
"AJX000190725",11.11888555
"AJX000190726",11.7633317
"AJX000190727",22.69879582
"AJX000190728",10.97106119
"AJX000190729",10.0736217
"AJX000190730",10.24557151
"AJX000190731",58.6347896
"AJX000190732",10.96540621
"AJX000190733",50.73726187
"AJX000190734",17.82845609
"AJX000190735",12.13114968
"AJX000190736",12.77995935
"AJX000190737",12.29573395
"AJX000190738",13.08292073
"AJX000190739",11.12269128
"AJX000190740",11.02879327
"AJX000190741",10.73635583
"AJX000190742",11.76973452
"AJX000190743",15.38637855
"AJX000190744",11.01437503
"AJX000190745",14.18374572
"AJX000190746",11.92940196
"AJX000190747",10.60222505
"AJX000190748",10.38083942
"AJX000190749",14.8017784
"AJX000190750",12.5751259
"AJX000190751",10.41051356
"AJX000190752",11.41140045
"AJX000190753",13.13858808
"AJX000190754",10.9935113
"AJX000190755",10.87961225
"AJX000190756",17.678586
"AJX000190757",12.05400701
"AJX000190758",10.64554519
"AJX000190759",17.78621401
"AJX000190760",36.07571431
"AJX000190761",19.01148185
"AJX000190762",10.98170849
"AJX000190763",10.76113886
"AJX000190764",12.60390076
"AJX000190765",15.22821522
"AJX000190766",13.19535188
"AJX000190767",10.44882219
"AJX000190768",17.86203028
"AJX000190769",11.47238295
"AJX000190770",17.89577689
"AJX000190771",10.28232628
"AJX000190772",11.47783816
"AJX000190773",10.80569759
"AJX000190774",11.21953823
"AJX000190775",9.961624745
"AJX000190776",10.44816453
"AJX000190777",10.91315292
"AJX000190778",10.35755237
"AJX000190779",69.09716384
"AJX000190780",11.70964881
"AJX000190781",14.10112691
"AJX000190782",13.98436844
"AJX000190783",37.38437791
"AJX000190784",11.22393965
"AJX000190785",11.7251872
"AJX000190786",14.52774055
"AJX000190787",10.95096161
"AJX000190788",100.2367849
"AJX000190789",12.67362212
"AJX000190790",12.97612936
"AJX000190791",9.961624745
"AJX000190792",11.27092649
"AJX000190793",13.18535875
"AJX000190794",28.57005486
"AJX000190795",12.31372078
"AJX000190796",12.48516315
"AJX000190797",31.43595292
"AJX000190798",11.21884121
"AJX000190799",10.89997167
"AJX000190800",10.36320736
"AJX000190801",14.73524474
"AJX000190802",11.61707385
"AJX000190803",13.83146765
"AJX000190804",10.6631211
"AJX000190805",12.49095263
"AJX000190806",11.84997788
"AJX000190807",14.37944429
"AJX000190808",11.18328678
"AJX000190809",11.37417269
"AJX000190810",13.24400283
"AJX000190811",42.85390741
"AJX000190812",11.11807948
"AJX000190813",11.20879126
"AJX000190814",11.33295858
"AJX000190815",10.54882957
"AJX000190816",14.10112691
"AJX000190817",68.99629866
"AJX000190818",13.48386944
"AJX000190819",61.70596386
"AJX000190820",12.58370575
"AJX000190821",13.82971339
"AJX000190822",28.86187867
"AJX000190823",11.29553013
"AJX000190824",10.61066139
"AJX000190825",10.96540621
"AJX000190826",23.86669494
"AJX000190827",23.40960389
"AJX000190828",12.9906984
"AJX000190829",27.87229791
"AJX000190830",11.49254721
"AJX000190831",11.88945518
"AJX000190832",58.57912304
"AJX000190833",11.18037526
"AJX000190834",13.42278827
"AJX000190835",13.01912017
"AJX000190836",13.29237461
"AJX000190837",11.41055213
"AJX000190838",13.57254413
"AJX000190839",11.94469044
"AJX000190840",10.50834259
"AJX000190841",47.31510482
"AJX000190842",11.5477765
"AJX000190843",11.5391219
"AJX000190844",12.72575778
"AJX000190845",13.74299236
"AJX000190846",12.68520414
"AJX000190847",11.65484082
"AJX000190848",10.76460251
"AJX000190849",13.99465637
"AJX000190850",11.92137903
"AJX000190851",10.75979031
"AJX000190852",10.88345162
"AJX000190853",10.46523439
"AJX000190854",13.18488229
"AJX000190855",13.33554643
"AJX000190856",14.06128071
"AJX000190857",11.55242726
"AJX000190858",11.78480879
"AJX000190859",11.85550857
"AJX000190860",21.81448074
"AJX000190861",11.12995808
"AJX000190862",30.43764217
"AJX000190863",11.85260045
"AJX000190864",12.19862631
"AJX000190865",16.95175918
"AJX000190866",10.37102417
"AJX000190867",13.5357006
"AJX000190868",11.21979615
"AJX000190869",10.86827929
"AJX000190870",14.54131211
"AJX000190871",10.73635583
"AJX000190872",13.19751973
"AJX000190873",11.61218139
"AJX000190874",11.22707156
"AJX000190875",11.17590938
"AJX000190876",12.90182372
"AJX000190877",10.94027227
"AJX000190878",13.92302771
"AJX000190879",10.83225087
"AJX000190880",11.45136272
"AJX000190881",10.93724717
"AJX000190882",12.61961349
"AJX000190883",11.21377379
"AJX000190884",11.35649422
"AJX000190885",16.53252903
"AJX000190886",11.06966085
"AJX000190887",13.87479942
"AJX000190888",11.17590938
"AJX000190889",10.75471542
"AJX000190890",33.13217408
"AJX000190891",69.09716384
"AJX000190892",16.5526489
"AJX000190893",10.59494984
"AJX000190894",13.70944897
"AJX000190895",14.90378233
"AJX000190896",11.75042067
"AJX000190897",14.5327851
"AJX000190898",11.36778199
"AJX000190899",12.27866905
"AJX000190900",9.973608246
"AJX000190901",12.66355036
"AJX000190902",10.91315292
"AJX000190903",12.31062063
"AJX000190904",12.0813127
"AJX000190905",12.74861577
"AJX000190906",14.10112691
"AJX000190907",13.69796757
"AJX000190908",10.27253629
"AJX000190909",17.61330846
"AJX000190910",10.61066139
"AJX000190911",10.88626033
"AJX000190912",10.82209754
"AJX000190913",11.33295858
"AJX000190914",11.2132896
"AJX000190915",11.3242783
"AJX000190916",14.44656326
"AJX000190917",52.34698726
"AJX000190918",10.67007516
"AJX000190919",10.45091595
"AJX000190920",10.57037913
"AJX000190921",13.40538253
"AJX000190922",11.30989097
"AJX000190923",14.73228609
"AJX000190924",11.89893319
"AJX000190925",11.946373
"AJX000190926",11.60796064
"AJX000190927",63.20133147
"AJX000190928",10.35755237
"AJX000190929",16.83883129
"AJX000190930",11.35984576
"AJX000190931",40.22546605
"AJX000190932",11.31029003
"AJX000190933",11.22393965
"AJX000190934",12.09127087
"AJX000190935",12.58543933
"AJX000190936",14.94486723
"AJX000190937",15.23573465
"AJX000190938",11.61736261
"AJX000190939",11.17590938
"AJX000190940",11.20879126
"AJX000190941",11.48288728
"AJX000190942",22.82043162
"AJX000190943",14.61511231
"AJX000190944",14.74273207
"AJX000190945",14.90847294
"AJX000190946",13.25588656
"AJX000190947",11.44752189
"AJX000190948",10.91315292
"AJX000190949",12.68842376
"AJX000190950",13.13057222
"AJX000190951",13.32077586
"AJX000190952",21.2873783
"AJX000190953",11.17590938
"AJX000190954",12.11960597
"AJX000190955",14.44913632
"AJX000190956",63.94461472
"AJX000190957",9.961624745
"AJX000190958",12.21349399
"AJX000190959",10.03060338
"AJX000190960",10.73635583
"AJX000190961",24.85424175
"AJX000190962",26.46971049
"AJX000190963",45.58558543
"AJX000190964",11.31432525
"AJX000190965",11.22998936
"AJX000190966",14.42300618
"AJX000190967",11.61777712
"AJX000190968",25.30272051
"AJX000190969",13.38576049
"AJX000190970",42.42008924
"AJX000190971",12.65670748
"AJX000190972",10.35755237
"AJX000190973",14.15593601
"AJX000190974",12.46103749
"AJX000190975",18.2049019
"AJX000190976",13.42507159
"AJX000190977",10.43453176
"AJX000190978",34.54061944
"AJX000190979",11.92302524
"AJX000190980",10.46268877
"AJX000190981",17.08317868
"AJX000190982",10.37102417
"AJX000190983",11.2132896
"AJX000190984",10.69571452
"AJX000190985",11.12508624
"AJX000190986",11.22014768
"AJX000190987",10.73635583
"AJX000190988",43.02577691
"AJX000190989",14.35916147
"AJX000190990",11.10045911
"AJX000190991",13.5125275
"AJX000190992",13.59567374
"AJX000190993",28.24356009
"AJX000190994",11.671674
"AJX000190995",11.31377546
"AJX000190996",10.95426169
"AJX000190997",10.37609907
"AJX000190998",12.1463391
"AJX000190999",10.05065294
"AJX000191000",11.9647373
"AJX000191001",11.53457876
"AJX000191002",39.57049714
"AJX000191003",10.74786712
"AJX000191004",17.57101581
"AJX000191005",11.44138268
"AJX000191006",12.58168041
"AJX000191007",10.86827929
"AJX000191008",12.965359
"AJX000191009",15.88480395
"AJX000191010",11.33295858
"AJX000191011",10.45505083
"AJX000191012",11.08341854
"AJX000191013",36.82232143
"AJX000191014",14.39558735
"AJX000191015",11.17590938
"AJX000191016",10.94409693
"AJX000191017",10.51847369
"AJX000191018",14.47020949
"AJX000191019",11.60796064
"AJX000191020",13.88608204
"AJX000191021",10.03060338
"AJX000191022",10.35755237
"AJX000191023",13.03508272
"AJX000191024",10.35755237
"AJX000191025",12.83104717
"AJX000191026",46.13122868
"AJX000191027",10.47484845
"AJX000191028",13.97850802
"AJX000191029",51.36305822
"AJX000191030",17.59928825
"AJX000191031",9.98708005
"AJX000191032",11.63216002
"AJX000191033",11.3339619
"AJX000191034",11.68079443
"AJX000191035",11.45612819
"AJX000191036",11.14387896
"AJX000191037",12.35599567
"AJX000191038",15.14339888
"AJX000191039",11.27133068
"AJX000191040",35.11923689
"AJX000191041",14.33295049
"AJX000191042",10.90015007
"AJX000191043",30.14573132
"AJX000191044",16.83883129
"AJX000191045",13.2115478
"AJX000191046",31.6017462
"AJX000191047",11.1877055
"AJX000191048",13.6833297
"AJX000191049",10.9423043
"AJX000191050",16.91611374
"AJX000191051",11.59288759
"AJX000191052",11.04978529
"AJX000191053",11.8350609
"AJX000191054",11.05371249
"AJX000191055",10.99480708
"AJX000191056",13.86234604
"AJX000191057",14.39390228
"AJX000191058",10.43495942
"AJX000191059",11.45896285
"AJX000191060",11.61920612
"AJX000191061",14.27173303
"AJX000191062",15.52914298
"AJX000191063",10.56903083
"AJX000191064",12.76539391
"AJX000191065",11.37690494
"AJX000191066",11.62623199
"AJX000191067",11.61707385
"AJX000191068",10.38110315
"AJX000191069",12.04263336
"AJX000191070",10.51847369
"AJX000191071",10.87514749
"AJX000191072",13.74299236
"AJX000191073",12.01071415
"AJX000191074",20.56518308
"AJX000191075",13.706875
"AJX000191076",10.91315292
"AJX000191077",13.3130339
"AJX000191078",10.41391015
"AJX000191079",11.63216002
"AJX000191080",11.53720161
"AJX000191081",35.07473017
"AJX000191082",11.5040161
"AJX000191083",9.884049729
"AJX000191084",9.991656278
"AJX000191085",11.33634658
"AJX000191086",24.7515587
"AJX000191087",69.09716384
"AJX000191088",16.01109093
"AJX000191089",11.42221528
"AJX000191090",13.43300739
"AJX000191091",11.72835872
"AJX000191092",13.77410544
"AJX000191093",10.54635004
"AJX000191094",10.93997416
"AJX000191095",11.72842687
"AJX000191096",10.86067661
"AJX000191097",10.80346516
"AJX000191098",23.04145844
"AJX000191099",11.72267327
"AJX000191100",11.28215781
"AJX000191101",11.05872159
"AJX000191102",11.20218478
"AJX000191103",13.58469152
"AJX000191104",31.2636429
"AJX000191105",11.17590938
"AJX000191106",10.82209754
"AJX000191107",10.72094918
"AJX000191108",13.94282096
"AJX000191109",11.20401448
"AJX000191110",14.38488213
"AJX000191111",11.66073639
"AJX000191112",11.10708634
"AJX000191113",12.07575601
"AJX000191114",14.50125276
"AJX000191115",17.07819571
"AJX000191116",13.42791825
"AJX000191117",12.1118316
"AJX000191118",11.06170164
"AJX000191119",23.40599544
"AJX000191120",10.73635583
"AJX000191121",12.16401921
"AJX000191122",11.75867362
"AJX000191123",16.22634795
"AJX000191124",10.35755237
"AJX000191125",13.96434603
"AJX000191126",10.92662473
"AJX000191127",13.20340881
"AJX000191128",10.12423492
"AJX000191129",11.46000994
"AJX000191130",11.72920948
"AJX000191131",17.3556269
"AJX000191132",10.61713368
"AJX000191133",13.51992835
"AJX000191134",13.28519847
"AJX000191135",10.92043135
"AJX000191136",12.65770246
"AJX000191137",11.72395009
"AJX000191138",15.97234768
"AJX000191139",22.33567467
"AJX000191140",30.32470053
"AJX000191141",14.39849733
"AJX000191142",11.07823061
"AJX000191143",11.86432904
"AJX000191144",13.18488229
"AJX000191145",24.63593993
"AJX000191146",12.30100166
"AJX000191147",11.65484082
"AJX000191148",10.90481749
"AJX000191149",13.96785294
"AJX000191150",14.07028343
"AJX000191151",13.18464699
"AJX000191152",11.55291086
"AJX000191153",13.85713376
"AJX000191154",13.20191763
"AJX000191155",12.5618179
"AJX000191156",13.79519655
"AJX000191157",10.93467035
"AJX000191158",61.54799291
"AJX000191159",10.51847369
"AJX000191160",10.3677057
"AJX000191161",10.85412292
"AJX000191162",10.41568882
"AJX000191163",11.96372667
"AJX000191164",10.22690006
"AJX000191165",21.40247963
"AJX000191166",11.00327936
"AJX000191167",10.6631211
"AJX000191168",11.51054328
"AJX000191169",14.63587795
"AJX000191170",24.79461047
"AJX000191171",17.22178669
"AJX000191172",9.961624745
"AJX000191173",15.86494782
"AJX000191174",11.10510853
"AJX000191175",10.81487419
"AJX000191176",24.98880397
"AJX000191177",11.89062015
"AJX000191178",10.10699615
"AJX000191179",10.97264852
"AJX000191180",27.93817736
"AJX000191181",13.33281921
"AJX000191182",15.30758694
"AJX000191183",12.65079557
"AJX000191184",11.33203791
"AJX000191185",11.23665708
"AJX000191186",10.90817679
"AJX000191187",11.34964148
"AJX000191188",10.21166831
"AJX000191189",24.29524108
"AJX000191190",10.08713601
"AJX000191191",10.3442938
"AJX000191192",12.02333978
"AJX000191193",11.29316452
"AJX000191194",11.41873051
"AJX000191195",13.07218118
"AJX000191196",14.57708324
"AJX000191197",12.0063997
"AJX000191198",11.75712374
"AJX000191199",13.97059101
"AJX000191200",159.995998
"AJX000191201",20.92676201
"AJX000191202",12.35934011
"AJX000191203",12.25787807
"AJX000191204",10.95426169
"AJX000191205",13.35569499
"AJX000191206",10.58673205
"AJX000191207",13.18128417
"AJX000191208",11.55988595
"AJX000191209",10.83222148
"AJX000191210",11.5306078
"AJX000191211",12.98814025
"AJX000191212",11.47682635
"AJX000191213",11.81001949
"AJX000191214",10.35755237
"AJX000191215",10.90040992
"AJX000191216",11.73462815
"AJX000191217",11.89167571
"AJX000191218",24.28251045
"AJX000191219",11.89275525
"AJX000191220",11.1392522
"AJX000191221",11.7373358
"AJX000191222",13.37895264
"AJX000191223",11.20879126
"AJX000191224",11.64896093
"AJX000191225",12.1118316
"AJX000191226",14.01150371
"AJX000191227",50.43774036
"AJX000191228",17.74317995
"AJX000191229",17.53301526
"AJX000191230",10.74786712
"AJX000191231",11.73444003
"AJX000191232",10.90229304
"AJX000191233",13.85126443
"AJX000191234",12.78813116
"AJX000191235",14.5801708
"AJX000191236",11.46400211
"AJX000191237",16.80706981
"AJX000191238",13.38317066
"AJX000191239",46.92555512
"AJX000191240",61.70282131
"AJX000191241",11.70638586
"AJX000191242",11.70854789
"AJX000191243",10.03060338
"AJX000191244",11.17590938
"AJX000191245",12.25503884
"AJX000191246",9.984965261
"AJX000191247",11.39573659
"AJX000191248",11.60979297
"AJX000191249",11.34610819
"AJX000191250",22.49655619
"AJX000191251",10.73635583
"AJX000191252",11.52974617
"AJX000191253",14.8017784
"AJX000191254",30.24470792
"AJX000191255",12.01088242
"AJX000191256",13.97850802
"AJX000191257",15.98701269
"AJX000191258",13.97850802
